Longitude,Latitude,Elevation
74,28,15
74,28,15
74,28,15
74,28,15
74,28,15
74,28,15
74,28,15
74,28,15
74,28,15
74,28,15
74,28,15
74,28,15
74,28,15
74,28,15
74,28,15
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,16
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,17
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,18
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,19
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,20
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,21
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,22
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,23
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,24
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,25
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,26
74,28,27
74,28,27
74,28,27
74,28,27
74,28,27
74,28,27
74,28,27
74,28,27
74,28,27
74,28,27
74,28,27
74,28,27
74,28,27
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,28
74,28,29
74,28,29
74,28,29
74,28,29
74,28,29
74,28,29
74,28,29
74,28,29
74,28,29
74,28,29
74,28,29
74,28,29
74,28,29
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,30
74,28,31
74,28,31
74,28,31
74,28,31
74,28,31
74,28,31
74,28,31
74,28,31
74,28,32
74,28,32
74,28,32
74,28,32
74,28,32
74,28,32
74,28,32
74,28,32
74,28,32
74,28,33
74,28,33
74,28,33
74,28,33
74,28,34
74,28,34
74,28,34
74,28,34
74,28,34
74,28,34
74,28,34
74,28,34
74,28,34
74,28,34
74,28,35
74,28,35
74,28,35
74,28,35
74,28,35
74,28,35
74,28,35
74,28,35
74,28,35
74,28,35
74,28,35
74,28,36
74,28,36
74,28,36
74,28,36
74,28,36
74,28,36
74,28,36
74,28,36
74,28,36
74,28,37
74,28,37
74,28,37
74,28,37
74,28,37
74,28,37
74,28,37
74,28,37
74,28,37
74,28,38
74,28,38
74,28,39
74,28,39
74,28,40
74,28,40
74,28,40
74,28,40
74,28,40
74,28,40
74,28,40
74,28,40
74,28,40
74,28,41
74,28,41
74,28,41
74,28,42
74,28,42
74,28,42
74,28,42
74,28,43
74,28,43
74,28,43
74,28,43
74,28,43
74,28,43
74,28,43
74,28,44
74,28,44
74,28,44
74,28,44
74,28,44
74,28,45
74,28,45
74,28,45
74,28,45
74,28,45
74,28,46
74,28,46
74,28,46
74,28,46
74,28,46
74,28,46
74,28,46
74,28,47
74,28,47
74,28,47
74,28,47
74,28,47
74,28,47
74,28,47
74,28,47
74,28,47
74,28,48
74,28,48
74,28,48
74,28,48
74,28,48
74,28,48
74,28,48
74,28,49
74,28,49
74,28,49
74,28,49
74,28,50
74,28,50
74,28,50
74,28,50
74,28,51
74,28,51
74,28,51
74,28,51
74,28,51
74,28,51
74,28,52
74,28,52
74,28,52
74,28,52
74,28,52
74,28,52
74,28,53
74,28,53
74,28,53
74,28,54
74,28,54
74,28,55
74,28,55
74,28,55
74,28,55
74,28,56
74,28,56
74,28,56
74,28,56
74,28,56
74,28,56
74,28,56
74,28,56
74,28,58
74,28,58
74,28,58
74,28,59
74,28,60
74,28,60
74,28,60
74,28,60
74,28,60
74,28,61
74,28,61
74,28,61
74,28,61
74,28,61
74,28,62
74,28,62
74,28,62
74,28,62
74,28,62
74,28,62
74,28,62
74,28,63
74,28,63
74,28,63
74,28,63
74,28,64
74,28,65
74,28,65
74,28,65
74,28,66
74,28,66
74,28,66
74,28,68
74,28,68
74,28,69
74,28,69
74,28,69
74,28,69
74,28,70
74,28,70
74,28,70
74,28,70
74,28,70
74,28,71
74,28,71
74,28,71
74,28,71
74,28,72
74,28,72
74,28,72
74,28,73
74,28,73
74,28,74
74,28,76
74,28,77
74,28,77
74,28,78
74,28,78
74,28,78
74,28,78
74,28,79
74,28,79
74,28,79
74,28,79
74,28,81
74,28,82
74,28,82
74,28,84
74,28,84
74,28,84
74,28,85
74,28,85
74,28,85
74,28,87
74,28,88
74,28,88
74,28,88
74,28,88
74,28,88
74,28,88
74,28,89
74,28,89
74,28,90
74,28,90
74,28,90
74,28,90
74,28,90
74,28,90
74,28,90
74,28,90
74,28,91
74,28,91
74,28,92
74,28,93
74,28,93
74,28,93
74,28,93
74,28,94
74,28,94
74,28,94
74,28,95
74,28,95
74,28,96
74,28,96
74,28,96
74,28,96
74,28,96
74,28,97
74,28,97
74,28,97
74,28,97
74,28,97
74,28,99
74,28,100
74,28,100
74,28,100
74,28,100
74,28,102
74,28,102
74,28,102
74,28,103
74,28,103
74,28,103
74,28,103
74,28,104
74,28,104
74,28,104
74,28,104
74,28,104
74,28,105
74,28,106
74,28,106
74,28,106
74,28,107
74,28,107
74,28,107
74,28,107
74,28,108
74,28,108
74,28,108
74,28,108
74,28,110
74,28,111
74,28,111
74,28,112
74,28,112
74,28,112
74,28,113
74,28,113
74,28,113
74,28,113
74,28,113
74,28,113
74,28,113
74,28,114
74,28,114
74,28,114
74,28,115
74,28,115
74,28,115
74,28,115
74,28,116
74,28,116
74,28,116
74,28,117
74,28,117
74,28,118
74,28,118
74,28,118
74,28,119
74,28,120
74,28,120
74,28,120
74,28,122
74,28,122
74,28,122
74,28,122
74,28,122
74,28,123
74,28,123
74,28,124
74,28,124
74,28,124
74,28,124
74,28,124
74,28,124
74,28,124
74,28,126
74,28,127
74,28,128
74,28,128
74,28,128
74,28,129
74,28,129
74,28,129
74,28,129
74,28,130
74,28,130
74,28,130
74,28,130
74,28,130
74,28,131
74,28,131
74,28,131
74,28,132
74,28,133
74,28,133
74,28,133
74,28,133
74,28,134
74,28,134
74,28,134
74,28,135
74,28,135
74,28,135
74,28,135
74,28,135
74,28,135
74,28,135
74,28,135
74,28,135
74,28,135
74,28,135
74,28,136
74,28,136
74,28,136
74,28,137
74,28,137
74,28,137
74,28,137
74,28,137
74,28,137
74,28,137
74,28,138
74,28,138
74,28,138
74,28,138
74,28,138
74,28,138
74,28,138
74,28,138
74,28,139
74,28,139
74,28,139
74,28,139
74,28,139
74,28,140
74,28,141
74,28,141
74,28,141
74,28,141
74,28,141
74,28,141
74,28,141
74,28,141
74,28,141
74,28,141
74,28,141
74,28,142
74,28,142
74,28,142
74,28,142
74,28,142
74,28,143
74,28,143
74,28,143
74,28,144
74,28,144
74,28,144
74,28,144
74,28,144
74,28,144
74,28,144
74,28,144
74,28,145
74,28,145
74,28,145
74,28,146
74,28,146
74,28,146
74,28,146
74,28,146
74,28,146
74,28,146
74,28,147
74,28,147
74,28,147
74,28,147
74,28,148
74,28,148
74,28,148
74,28,148
74,28,148
74,28,148
74,28,148
74,28,149
74,28,149
74,28,149
74,28,149
74,28,150
74,28,150
74,28,150
74,28,151
74,28,151
74,28,152
74,28,152
74,28,152
74,28,152
74,28,153
74,28,153
74,28,153
74,28,153
74,28,154
74,28,154
74,28,154
74,28,154
74,28,154
74,28,154
74,28,155
74,28,155
74,28,155
74,28,155
74,28,155
74,28,155
74,28,156
74,28,157
74,28,157
74,28,157
74,28,157
74,28,157
74,28,158
74,28,158
74,28,158
74,28,158
74,28,158
74,28,158
74,28,158
74,28,158
74,28,159
74,28,159
74,28,159
74,28,159
74,28,159
74,28,159
74,28,159
74,28,159
74,28,160
74,28,160
74,28,160
74,28,160
74,28,160
74,28,160
74,28,161
74,28,161
74,28,161
74,28,161
74,28,161
74,28,161
74,28,161
74,28,162
74,28,162
74,28,162
74,28,162
74,28,162
74,28,162
74,28,162
74,28,162
74,28,162
74,28,162
74,28,163
74,28,163
74,28,163
74,28,163
74,28,163
74,28,163
74,28,163
74,28,163
74,28,163
74,28,164
74,28,164
74,28,164
74,28,164
74,28,164
74,28,165
74,28,165
74,28,165
74,28,166
74,28,166
74,28,166
74,28,166
74,28,167
74,28,167
74,28,167
74,28,168
74,28,168
74,28,168
74,28,168
74,28,168
74,28,168
74,28,169
74,28,169
74,28,169
74,28,169
74,28,170
74,28,170
74,28,170
74,28,170
74,28,170
74,28,171
74,28,171
74,28,171
74,28,171
74,28,171
74,28,171
74,28,172
74,28,173
74,28,173
74,28,173
74,28,173
74,28,173
74,28,173
74,28,173
74,28,174
74,28,174
74,28,174
74,28,174
74,28,174
74,28,174
74,28,174
74,28,174
74,28,174
74,28,174
74,28,175
74,28,175
74,28,175
74,28,175
74,28,175
74,28,175
74,28,175
74,28,176
74,28,176
74,28,177
74,28,177
74,28,177
74,28,177
74,28,178
74,28,178
74,28,178
74,28,179
74,28,179
74,28,180
74,28,180
74,28,180
74,28,180
74,28,180
74,28,180
74,28,180
74,28,181
74,28,181
74,28,182
74,28,183
74,28,183
74,28,183
74,28,183
74,28,183
74,28,183
74,28,184
74,28,184
74,28,185
74,28,185
74,28,185
74,28,185
74,28,186
74,28,186
74,28,186
74,28,187
74,28,187
74,28,188
74,28,189
74,28,189
74,28,190
74,28,191
74,28,191
74,28,191
74,28,191
74,28,192
74,28,192
74,28,193
74,28,193
74,28,194
74,28,194
74,28,194
74,28,195
74,28,195
74,28,195
74,28,196
74,28,196
74,28,196
74,28,196
74,28,197
74,28,198
74,28,198
74,28,198
74,28,199
74,28,199
74,28,200
74,28,200
74,28,200
74,28,201
74,28,201
74,28,202
74,28,202
74,28,202
74,28,202
74,28,204
74,28,204
74,28,204
74,28,205
74,28,206
74,28,206
74,28,207
74,28,210
74,28,210
74,28,211
74,28,212
74,28,212
74,28,212
74,28,212
74,28,214
74,28,214
74,28,214
74,28,215
74,28,215
74,28,216
74,28,216
74,28,217
74,28,218
74,28,218
74,28,218
74,28,218
74,28,218
74,28,219
74,28,219
74,28,220
74,28,220
74,28,221
74,28,221
74,28,221
74,28,221
74,28,222
74,28,222
74,28,222
74,28,223
74,28,223
74,28,223
74,28,224
74,28,224
74,28,224
74,28,225
74,28,225
74,28,225
74,28,225
74,28,225
74,28,226
74,28,226
74,28,226
74,28,226
74,28,227
74,28,227
74,28,227
74,28,227
74,28,227
74,28,228
74,28,228
74,28,228
74,28,228
74,28,228
74,28,228
74,28,228
74,28,228
74,28,228
74,28,228
74,28,229
74,28,229
74,28,229
74,28,229
74,28,229
74,28,229
74,28,230
74,28,230
74,28,231
74,28,231
74,28,231
74,28,231
74,28,231
74,28,231
74,28,232
74,28,233
74,28,234
74,28,234
74,28,234
74,28,235
74,28,235
74,28,235
74,28,235
74,28,235
74,28,236
74,28,237
74,28,237
74,28,237
74,28,237
74,28,237
74,28,237
74,28,239
74,28,239
74,28,239
74,28,239
74,28,239
74,28,239
74,28,240
74,28,241
74,28,241
74,28,241
74,28,241
74,28,242
74,28,243
74,28,243
74,28,244
74,28,244
74,28,245
74,28,246
74,28,246
74,28,246
74,28,246
74,28,247
74,28,249
74,28,249
74,28,250
74,28,250
74,28,250
74,28,250
74,28,251
74,28,251
74,28,251
74,28,251
74,28,251
74,28,252
74,28,252
74,28,252
74,28,252
74,28,252
74,28,252
74,28,252
74,28,253
74,28,253
74,28,253
74,28,253
74,28,254
74,28,254
74,28,254
74,28,254
74,28,255
74,28,255
74,28,255
74,28,255
74,28,255
74,28,256
74,28,256
74,28,257
74,28,257
74,28,257
74,28,258
74,28,258
74,28,258
74,28,258
74,28,259
74,28,259
74,28,259
74,28,260
74,28,260
74,28,260
74,28,260
74,28,260
74,28,261
74,28,261
74,28,263
74,28,264
74,28,264
74,28,264
74,28,264
74,28,264
74,28,265
74,28,265
74,28,270
74,28,270
74,28,270
74,28,270
74,28,271
74,28,271
74,28,271
74,28,271
74,28,271
74,28,273
74,28,273
74,28,275
74,28,281
74,28,282
74,28,286
74,28,648
74,28,648
74,28,650
74,28,653
74,28,654
74,28,655
74,28,655
74,28,661
74,28,661
74,28,662
74,28,663
74,28,663
74,28,665
74,28,666
74,28,666
74,28,667
74,28,667
74,28,668
74,28,668
74,28,668
74,28,669
74,28,669
74,28,669
74,28,670
74,28,670
74,28,670
74,28,670
74,28,671
74,28,671
74,28,671
74,28,671
74,28,671
74,28,671
74,28,672
74,28,672
74,28,672
74,28,673
74,28,673
74,28,673
74,28,674
74,28,674
74,28,674
74,28,674
74,28,674
74,28,674
74,28,675
74,28,675
74,28,675
74,28,675
74,28,675
74,28,676
74,28,676
74,28,676
74,28,676
74,28,676
74,28,676
74,28,676
74,28,676
74,28,676
74,28,677
74,28,677
74,28,678
74,28,678
74,28,679
74,28,679
74,28,680
74,28,680
74,28,680
74,28,680
74,28,681
74,28,682
74,28,683
74,28,684
74,28,684
74,28,686
74,28,687
74,28,688
74,28,689
74,28,694
74,28,695
74,28,700
74,28,701
74,28,704
74,28,705
74,28,705
74,28,706
74,28,708
74,28,708
74,28,709
74,28,709
74,28,715
74,28,717
74,28,718
74,28,718
74,28,720
74,28,720
74,28,720
74,28,721
74,28,721
74,28,722
74,28,724
74,28,724
74,28,725
74,28,726
74,28,730
74,28,730
74,28,731
74,28,731
74,28,732
74,28,734
74,28,735
74,28,737
74,28,738
74,28,741
74,28,742
74,28,743
74,28,744
74,28,747
74,28,749
74,28,749
74,28,750
74,28,752
74,28,753
74,28,753
74,28,754
74,28,754
74,28,755
74,28,755
74,28,756
74,28,756
74,28,756
74,28,758
74,28,761
74,28,765
74,28,767
74,28,767
74,28,767
74,28,767
74,28,768
74,28,768
74,28,768
74,28,770
74,28,771
74,28,771
74,28,773
74,28,774
74,28,774
74,28,776
74,28,778
74,28,778
74,28,778
74,28,779
74,28,781
74,28,781
74,28,781
74,28,781
74,28,782
74,28,785
74,28,785
74,28,786
74,28,787
74,28,787
74,28,789
74,28,790
74,28,791
74,28,791
74,28,793
74,28,794
74,28,794
74,28,794
74,28,794
74,28,795
74,28,796
74,28,796
74,28,797
74,28,798
74,28,798
74,28,798
74,28,798
74,28,798
74,28,798
74,28,800
74,28,800
74,28,800
74,28,800
74,28,800
74,28,802
74,28,802
74,28,803
74,28,803
74,28,806
74,28,806
74,28,807
74,28,808
74,28,809
74,28,810
74,28,811
74,28,812
74,28,812
74,28,813
74,28,814
74,28,818
74,28,819
74,28,821
74,28,821
74,28,821
74,28,822
74,28,822
74,28,823
74,28,824
74,28,825
74,28,826
74,28,826
74,28,826
74,28,828
74,28,829
74,28,830
74,28,830
74,28,830
74,28,831
74,28,832
74,28,833
74,28,835
74,28,835
74,28,836
74,28,837
74,28,838
74,28,839
74,28,840
74,28,841
74,28,841
74,28,843
74,28,845
74,28,846
74,28,871
74,28,880
74,28,909
74,28,938
74,28,941
74,28,998
74,28,1336
74,28,1338
74,28,1338
74,28,1340
74,28,1340
74,28,1340
74,28,1341
74,28,1342
74,28,1342
74,28,1342
74,28,1342
74,28,1343
74,28,1344
74,28,1345
74,28,1346
74,28,1346
74,28,1346
74,28,1346
74,28,1347
74,28,1347
74,28,1347
74,28,1347
74,28,1350
74,28,1350
74,28,1351
74,28,1351
74,28,1351
74,28,1351
74,28,1353
74,28,1353
74,28,1353
74,28,1354
74,28,1354
74,28,1355
74,28,1355
74,28,1356
74,28,1356
74,28,1356
74,28,1357
74,28,1358
74,28,1359
74,28,1359
74,28,1359
74,28,1360
74,28,1360
74,28,1362
74,28,1362
74,28,1362
74,28,1362
74,28,1362
74,28,1362
74,28,1362
74,28,1363
74,28,1363
74,28,1363
74,28,1366
74,28,1366
74,28,1367
74,28,1367
74,28,1369
74,28,1369
74,28,1370
74,28,1370
74,28,1370
74,28,1370
74,28,1370
74,28,1371
74,28,1371
74,28,1373
74,28,1374
74,28,1375
74,28,1376
74,28,1377
74,28,1377
74,28,1377
74,28,1377
74,28,1378
74,28,1380
74,28,1380
74,28,1382
74,28,1383
74,28,1383
74,28,1383
74,28,1384
74,28,1385
74,28,1386
74,28,1392
74,28,1402
74,28,1407
74,28,1434
74,28,1454
74,28,1469
74,28,1484
74,28,1486
74,28,1491
74,28,1500
74,28,1550
74,28,1573
74,28,1583
74,28,2032
74,29,-1
74,29,-1
74,29,-1
74,29,0
74,29,0
74,29,0
74,29,0
74,29,0
74,29,0
74,29,0
74,29,0
74,29,0
74,29,0
74,29,0
74,29,0
74,29,0
74,29,0
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,1
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,2
74,29,3
74,29,3
74,29,3
74,29,3
74,29,3
74,29,3
74,29,3
74,29,3
74,29,3
74,29,3
74,29,3
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,4
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,5
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,6
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,7
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,8
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,9
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,10
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
74,29,11
